0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442857,0.457143,0.471429,0.485714,0.5,0.514286,0.528571,0.542857,0.557143,0.571429,0.585714,0.6,0.614286,0.628571,0.642857,0.657143,0.671429,0.685714,0.7
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442857,0.457143,0.471429,0.485714,0.5,0.514286,0.528571,0.542857,0.557143,0.571428,0.585714,0.599998,0.614278,0.628547,0.642781,0.656907,0.670731,0.683828,0.695717
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442857,0.457143,0.471429,0.485714,0.5,0.514286,0.528571,0.542856,0.557141,0.571423,0.585698,0.599954,0.614164,0.628256,0.642086,0.655403,0.667955,0.679756,0.691257
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442857,0.457143,0.471429,0.485714,0.5,0.514284,0.528568,0.542848,0.55712,0.57137,0.585572,0.599666,0.613539,0.627014,0.639898,0.652123,0.663854,0.675405,0.686982
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442857,0.457143,0.471428,0.485712,0.499995,0.514274,0.528544,0.542793,0.556995,0.571102,0.585025,0.598625,0.611743,0.624283,0.636296,0.647978,0.659544,0.671113,0.682688
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371429,0.385714,0.4,0.414286,0.428571,0.442856,0.457141,0.471423,0.485702,0.499971,0.51422,0.528427,0.542552,0.55652,0.570224,0.583526,0.596318,0.608594,0.620466,0.632114,0.643686,0.655254,0.666826,0.6784
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371428,0.385714,0.4,0.414285,0.428569,0.442851,0.457129,0.471399,0.48565,0.499864,0.514006,0.528017,0.541807,0.555259,0.568264,0.580777,0.592856,0.604633,0.616257,0.62783,0.639399,0.65097,0.662543,0.674117
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357143,0.371428,0.385713,0.399997,0.41428,0.428558,0.442828,0.457082,0.471303,0.485462,0.499511,0.513374,0.526951,0.540137,0.552865,0.56515,0.577084,0.588797,0.600404,0.611977,0.623547,0.635118,0.64669,0.658263,0.669837
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314286,0.328571,0.342857,0.357142,0.371426,0.385708,0.399987,0.414258,0.428514,0.442743,0.456918,0.471,0.484926,0.498608,0.511949,0.524871,0.537357,0.54946,0.56129,0.572959,0.584554,0.596127,0.607697,0.619268,0.630839,0.642412,0.653985,0.665559
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271429,0.285714,0.3,0.314285,0.32857,0.342854,0.357137,0.371416,0.385688,0.399948,0.414183,0.428373,0.442483,0.456462,0.470234,0.483709,0.496805,0.509482,0.521762,0.533726,0.54548,0.557119,0.568706,0.580278,0.591848,0.603419,0.614991,0.626563,0.638136,0.64971,0.661284
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257143,0.271428,0.285714,0.299999,0.314283,0.328566,0.342845,0.357119,0.371381,0.385622,0.399825,0.413961,0.427985,0.441833,0.455424,0.468676,0.481532,0.493988,0.506101,0.51796,0.52966,0.541278,0.55286,0.564432,0.576002,0.587573,0.599144,0.610716,0.622289,0.633862,0.645436,0.65701
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214286,0.228571,0.242857,0.257142,0.271427,0.285712,0.299995,0.314275,0.32855,0.342815,0.357061,0.371275,0.385433,0.399495,0.413408,0.4271,0.440489,0.453512,0.466143,0.478411,0.490391,0.502171,0.513833,0.525436,0.537015,0.548586,0.560156,0.571727,0.583299,0.594871,0.606443,0.618016,0.62959,0.641163,0.652738
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171429,0.185714,0.2,0.214285,0.228571,0.242856,0.25714,0.271424,0.285704,0.29998,0.314248,0.3285,0.342723,0.356899,0.370995,0.384964,0.398741,0.412253,0.425428,0.438227,0.450656,0.462768,0.474644,0.486367,0.498002,0.509595,0.521171,0.532742,0.544312,0.555883,0.567455,0.579026,0.590599,0.602172,0.613745,0.625318,0.636892,0.648466
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171428,0.185714,0.199999,0.214285,0.228569,0.242853,0.257134,0.271411,0.285681,0.299937,0.314169,0.328361,0.342485,0.356501,0.370353,0.383971,0.397286,0.410245,0.422835,0.435089,0.447074,0.458871,0.470551,0.482167,0.493753,0.505327,0.516898,0.528469,0.54004,0.551611,0.563183,0.574755,0.586328,0.597901,0.609474,0.621048,0.632622,0.644196
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.1,0.114286,0.128571,0.142857,0.157143,0.171428,0.185713,0.199998,0.214281,0.228563,0.242841,0.257113,0.271373,0.285613,0.299819,0.313967,0.328023,0.341938,0.355651,0.369091,0.3822,0.394948,0.40735,0.419456,0.431342,0.443079,0.454728,0.466331,0.477912,0.489485,0.501056,0.512626,0.524197,0.535769,0.547341,0.558913,0.570485,0.582058,0.593631,0.605205,0.616778,0.628352,0.639927
0,0.0142857,0.0285714,0.0428571,0.0571429,0.0714286,0.0857143,0.0999999,0.114286,0.128571,0.142857,0.157142,0.171427,0.18571,0.199993,0.214272,0.228545,0.242809,0.257055,0.271272,0.285441,0.299532,0.313502,0.327296,0.340848,0.354096,0.366998,0.37955,0.391787,0.403773,0.41558,0.427273,0.4389,0.450493,0.462071,0.473643,0.485214,0.496784,0.508356,0.519927,0.531499,0.543071,0.554644,0.566216,0.577789,0.589363,0.600936,0.61251,0.624084,0.635658
0,0.0142857,0.0285714,0.0428571,0.0571428,0.0714285,0.0857142,0.0999998,0.114285,0.128571,0.142855,0.157139,0.171422,0.185702,0.199977,0.214244,0.228496,0.242723,0.256909,0.271029,0.285046,0.29891,0.312562,0.325937,0.338986,0.351688,0.364063,0.376161,0.38805,0.399798,0.411458,0.423068,0.434655,0.44623,0.457802,0.469372,0.480943,0.492514,0.504086,0.515658,0.52723,0.538802,0.550375,0.561948,0.573521,0.585095,0.596668,0.608242,0.619816,0.63139
0,0.0142857,0.0285714,0.0428571,0.0571427,0.0714284,0.0857139,0.0999992,0.114284,0.128568,0.142851,0.157132,0.171408,0.185678,0.199935,0.21417,0.228371,0.242516,0.256573,0.270499,0.284238,0.297728,0.310915,0.323766,0.336282,0.348501,0.360485,0.372298,0.384,0.395635,0.407234,0.418816,0.43039,0.441961,0.453532,0.465103,0.476674,0.488246,0.499817,0.51139,0.522962,0.534535,0.546107,0.55768,0.569254,0.580827,0.592401,0.603975,0.615549,0.627123
0,0.0142857,0.0285713,0.0428569,0.0571425,0.0714278,0.0857128,0.0999972,0.114281,0.128562,0.14284,0.157111,0.171372,0.185615,0.199829,0.213995,0.228086,0.242064,0.25588,0.269474,0.282789,0.295783,0.308443,0.320791,0.332879,0.344769,0.356523,0.36819,0.379808,0.391399,0.402977,0.41455,0.426121,0.437692,0.449263,0.460834,0.472406,0.483978,0.49555,0.507122,0.518695,0.530267,0.54184,0.553414,0.564987,0.57656,0.588134,0.599708,0.611282,0.622856
0,0.0142856,0.0285711,0.0428565,0.0571416,0.0714261,0.0857097,0.0999916,0.11427,0.128544,0.142809,0.157058,0.171282,0.185466,0.199587,0.21361,0.227493,0.241179,0.254612,0.267742,0.280545,0.293027,0.305228,0.317206,0.329023,0.340731,0.352373,0.363977,0.375562,0.387138,0.39871,0.410281,0.421852,0.433423,0.444995,0.456566,0.468138,0.47971,0.491283,0.502855,0.514428,0.526001,0.537574,0.549147,0.560721,0.572294,0.583868,0.595442,0.607016,0.61859
0,0.0142853,0.0285703,0.042855,0.0571389,0.0714212,0.085701,0.0999763,0.114244,0.128499,0.142732,0.156931,0.171077,0.185139,0.199079,0.212847,0.226387,0.239646,0.252588,0.265208,0.277531,0.289607,0.301495,0.313253,0.324927,0.33655,0.348145,0.359725,0.3713,0.382871,0.394442,0.406013,0.417584,0.429156,0.440727,0.452299,0.463871,0.475444,0.487016,0.498589,0.510162,0.521735,0.533308,0.544881,0.556455,0.568029,0.579603,0.591176,0.602751,0.614325
0,0.0142843,0.0285682,0.0428509,0.0571314,0.0714081,0.0856783,0.0999376,0.114179,0.128391,0.142557,0.156653,0.170644,0.184483,0.198119,0.211498,0.224575,0.237333,0.249783,0.261966,0.273937,0.285754,0.297466,0.309113,0.320722,0.33231,0.343888,0.355461,0.367033,0.378604,0.390175,0.401746,0.413317,0.424889,0.436461,0.448033,0.459605,0.471178,0.48275,0.494323,0.505896,0.517469,0.529043,0.540616,0.55219,0.563764,0.575337,0.586911,0.598486,0.61006
0,0.0142818,0.0285623,0.0428399,0.0571122,0.0713752,0.0856231,0.0998464,0.114031,0.128155,0.142188,0.156091,0.169813,0.183301,0.196506,0.209401,0.221983,0.234281,0.246344,0.258229,0.269988,0.281666,0.293293,0.304892,0.316475,0.328051,0.339623,0.351194,0.362765,0.374336,0.385908,0.397479,0.409051,0.420623,0.432195,0.443767,0.45534,0.466912,0.478485,0.490058,0.501631,0.513204,0.524778,0.536351,0.547925,0.559499,0.571073,0.582647,0.594221,0.605795
0,0.0142753,0.0285475,0.0428128,0.0570657,0.0712981,0.0854975,0.0996456,0.113716,0.127673,0.141472,0.155059,0.168385,0.181413,0.194128,0.206548,0.218712,0.230675,0.24249,0.254205,0.265856,0.277469,0.28906,0.300639,0.312213,0.323785,0.335356,0.346927,0.358498,0.37007,0.381641,0.393213,0.404785,0.416357,0.427929,0.439502,0.451075,0.462647,0.47422,0.485793,0.497367,0.50894,0.520513,0.532087,0.543661,0.555234,0.566808,0.578382,0.589957,0.601531
0,0.0142597,0.0285124,0.0427498,0.0569605,0.0711284,0.0852302,0.0992344,0.1131,0.126777,0.140214,0.15337,0.166218,0.178764,0.191038,0.203088,0.214968,0.226728,0.238408,0.250039,0.26164,0.273226,0.284803,0.296376,0.307947,0.319519,0.33109,0.342661,0.354232,0.365804,0.377376,0.388948,0.40052,0.412092,0.423665,0.435237,0.44681,0.458383,0.469956,0.481529,0.493102,0.504676,0.516249,0.527823,0.539397,0.55097,0.562544,0.574118,0.585693,0.597267
